country,year,ide_in,ide_out,ln_gdp_pc,gdp_per_cap,inflation,inflation_cpi,trade_openness,dev_fin,broad_money,current_account,external_debt,reserves,ln_xrate,exchange_rate,real_int_rate,lending_rate,governance,gov_effectiveness,rule_of_law,political_stability,control_corruption,reg_quality,voice_accountability,electricity_access,internet_users,population
Nigeria,2009,2.2187,0.2813,7.6702,2143.6438,8.1242,12.0955,,18.1299,24.2577,7.6690,6.8812,7.6674,4.9085,135.4323,6.6851,15.3524,-1.0565,-1.0041,-1.0383,-1.8624,-0.9190,-0.8315,-0.6836,51.4250,10.0125,162326099.7500
Nigeria,2010,2.0237,0.2530,7.6652,2133.1823,8.3270,12.6100,,17.6268,24.7036,6.7527,7.4665,7.4534,5.0258,152.2980,6.6852,15.5689,-1.0565,-1.0207,-1.0384,-1.8640,-0.9370,-0.8474,-0.6316,52.5500,12.0250,167057185.5000
Nigeria,2011,1.8286,0.2246,7.6603,2122.7207,8.5297,13.1245,,17.1236,25.1495,5.8364,8.0518,7.2393,5.1309,169.1637,6.6854,15.7854,-1.0566,-1.0373,-1.0384,-1.8657,-0.9551,-0.8632,-0.5797,53.6750,14.0375,171788271.2500
Nigeria,2012,1.6336,0.1963,7.6553,2112.2591,8.7325,13.6389,,16.6205,25.5953,4.9200,8.6371,7.0253,5.2259,186.0293,6.6856,16.0019,-1.0566,-1.0539,-1.0385,-1.8673,-0.9731,-0.8790,-0.5277,54.8000,16.0500,176519357.0000
Nigeria,2013,1.4385,0.1679,7.6504,2101.7975,8.9353,14.1534,,16.1174,26.0412,4.0037,9.2224,6.8112,5.3127,202.8950,6.6857,16.2184,-1.0566,-1.0705,-1.0385,-1.8689,-0.9912,-0.8949,-0.4757,55.9250,18.0625,181250442.7500
Nigeria,2014,1.2435,0.1396,7.6454,2091.3359,9.1381,14.6679,,15.6143,26.4871,3.0874,9.8076,6.5972,5.3925,219.7607,6.6859,16.4350,-1.0567,-1.0871,-1.0386,-1.8706,-1.0092,-0.9107,-0.4237,57.0500,20.0750,185981528.5000
Nigeria,2015,1.0484,0.1112,7.6405,2080.8743,9.3409,15.1823,,15.1112,26.9329,2.1710,10.3929,6.3831,5.4665,236.6263,6.6861,16.6515,-1.0567,-1.1038,-1.0386,-1.8722,-1.0273,-0.9265,-0.3717,58.1750,22.0875,190712614.2500
Nigeria,2016,0.8534,0.0829,7.6355,2070.4127,9.5437,15.6968,,14.6080,27.3788,1.2547,10.9782,6.1691,5.5353,253.4920,6.6862,16.8680,-1.0567,-1.1204,-1.0387,-1.8739,-1.0453,-0.9423,-0.3197,59.3000,24.1000,195443700.0000
Nigeria,2017,0.6422,0.0827,7.5371,1876.3403,11.1189,16.5023,,12.8520,24.7814,3.6098,17.7308,7.9978,5.7229,305.7901,5.7906,17.5533,-1.0470,-1.0412,-0.8873,-1.9967,-1.0992,-0.9171,-0.3404,54.4000,25.9000,200254579.0000
Nigeria,2018,0.1838,0.1341,7.6294,2057.8794,10.2285,12.0951,,10.2466,25.3625,1.7269,16.9166,6.0521,5.7239,306.0837,6.0560,16.9039,-1.0867,-1.1182,-0.9176,-2.0975,-1.0839,-0.8782,-0.4251,56.5000,27.7000,204938755.0000
Nigeria,2019,0.3450,0.0427,8.0677,3189.8129,55.4449,11.3964,,7.9232,16.9929,-2.0480,17.4797,4.0964,5.7266,306.9210,-25.7765,15.3766,-1.0954,-1.2132,-0.9384,-1.9332,-1.1132,-0.9405,-0.4340,55.4000,29.7000,209485641.0000
Nigeria,2020,0.3985,0.2461,7.9364,2797.1846,11.2525,13.2460,,8.7596,18.2108,-2.6706,20.4924,5.6042,5.8828,358.8108,2.1479,13.6420,-1.1003,-1.1438,-0.8420,-1.8920,-1.1186,-1.0244,-0.5811,55.4000,31.8888,213996181.0000
Nigeria,2021,0.5439,0.2984,7.9329,2787.4878,12.6369,16.9528,,9.7332,18.2670,-0.5342,22.2683,6.2302,5.9943,401.1520,-1.0243,11.4831,-1.0612,-1.0270,-0.8708,-1.7874,-1.1012,-0.9444,-0.6366,59.5000,35.5098,218529286.0000
Nigeria,2022,-0.0289,-0.0104,7.9722,2899.1605,8.0466,18.8472,,9.5617,19.0302,0.1574,22.1867,4.6595,6.0544,425.9792,3.9686,12.3345,-1.1031,-1.0415,-0.9140,-1.7789,-1.1297,-1.1559,-0.5986,60.5000,37.6975,223150896.0000
Rwanda,2000,0.3915,0.3180,5.5289,251.8693,3.2754,3.8995,27.4849,8.7323,14.1565,-15.3051,62.8083,3.5980,5.9654,389.6962,12.7899,16.4842,-1.3142,-1.1584,-1.3708,-1.6916,-0.7336,-1.3644,-1.5663,6.2000,0.0628,8213931.0000
Rwanda,2001,0.9407,0.3180,5.4694,237.3088,-0.3926,3.3429,29.1989,9.0788,13.6638,-15.3051,66.8193,3.5980,6.0936,442.9919,16.8128,16.3542,-1.2492,-1.1855,-1.2211,-1.6716,-0.7248,-1.1551,-1.5374,4.7000,0.2407,8287094.0000
Rwanda,2002,0.0763,0.3180,5.4555,234.0430,-5.2272,1.9926,27.6094,9.4244,14.6345,-15.3051,74.5797,3.5980,6.1641,475.3652,22.6249,16.2150,-1.1843,-1.2127,-1.0713,-1.6515,-0.7161,-0.9458,-1.5085,6.0000,0.2928,8400180.0000
Rwanda,2003,0.2198,0.3180,5.5175,249.0123,20.3613,7.4497,29.3106,8.9296,13.9831,-15.3051,73.7799,3.5980,6.2872,537.6550,-3.6297,15.9925,-0.9773,-1.0378,-0.9582,-1.1125,-0.5886,-0.8600,-1.3069,7.4000,0.3569,8586875.0000
Rwanda,2004,0.3240,0.3180,5.5967,269.5404,11.0949,12.2507,33.4617,9.8313,13.7814,-15.3051,71.3065,3.5980,6.3586,577.4490,4.4040,15.9875,-0.8640,-0.7032,-0.8517,-1.1862,-0.4126,-0.6810,-1.3493,8.7000,0.4309,8816844.0000
Rwanda,2005,0.2713,0.3180,5.7808,324.0169,9.0308,9.0141,34.2165,10.3109,13.7624,-15.3051,52.5166,3.5980,6.3240,557.8226,6.1894,15.7792,-0.9320,-0.9037,-0.8629,-1.0002,-0.6292,-1.0018,-1.1944,4.8000,0.5560,9054528.0000
Rwanda,2006,0.9231,0.3180,5.8777,356.9950,2.4616,8.8828,33.2214,11.7689,15.5354,-15.3051,13.1771,3.5980,6.3130,551.7103,13.0822,15.8658,-0.6419,-0.3791,-0.6755,-0.6841,-0.2055,-0.6853,-1.2221,11.4000,1.3357,9299246.0000
Rwanda,2007,2.0214,0.3180,6.0550,426.2342,12.9360,9.0807,35.9710,12.0334,17.0505,-15.3051,15.2769,3.5980,6.3044,546.9550,2.7123,15.9992,-0.5194,-0.2457,-0.5796,-0.3602,0.0071,-0.6917,-1.2460,12.8000,2.1154,9549933.0000
Rwanda,2008,1.9748,0.3437,6.2697,528.3264,14.4540,15.4382,37.6045,13.3643,15.6995,-15.3051,18.0622,3.5980,6.3042,546.8487,1.5706,16.2517,-0.4596,-0.2222,-0.4724,-0.3277,0.1088,-0.5323,-1.3119,6.0000,4.5000,9804269.0000
Rwanda,2009,2.1301,0.3694,6.3100,553.4755,13.2760,14.4052,39.0896,14.2531,16.2731,-15.3051,22.1878,3.5980,6.3577,576.8990,2.8336,16.3817,-0.4122,-0.1928,-0.4013,-0.2950,0.1725,-0.4643,-1.2922,8.9250,5.7625,10068633.2500
Rwanda,2010,2.2854,0.3951,6.3504,578.6246,12.0981,13.3722,40.5746,15.1420,16.8467,-15.3051,26.3135,3.5980,6.4084,606.9494,4.0965,16.5117,-0.3647,-0.1633,-0.3302,-0.2624,0.2363,-0.3963,-1.2724,11.8500,7.0250,10332997.5000
Rwanda,2011,2.4407,0.4208,6.3907,603.7737,10.9201,12.3393,42.0597,16.0309,17.4202,-15.3051,30.4391,3.5980,6.4568,636.9997,5.3595,16.6417,-0.3173,-0.1339,-0.2591,-0.2297,0.3000,-0.3284,-1.2527,14.7750,8.2875,10597361.7500
Rwanda,2012,2.5960,0.4465,6.4310,628.9228,9.7421,11.3063,43.5447,16.9197,17.9938,-15.3051,34.5647,3.5980,6.5029,667.0501,6.6225,16.7717,-0.2698,-0.1044,-0.1879,-0.1971,0.3637,-0.2604,-1.2330,17.7000,9.5500,10861726.0000
Rwanda,2013,2.7513,0.4722,6.4714,654.0719,8.5641,10.2733,45.0298,17.8086,18.5674,-15.3051,38.6904,3.5980,6.5469,697.1004,7.8854,16.9017,-0.2224,-0.0750,-0.1168,-0.1645,0.4274,-0.1924,-1.2132,20.6250,10.8125,11126090.2500
Rwanda,2014,2.9066,0.4979,6.5117,679.2209,7.3861,9.2403,46.5148,18.6975,19.1409,-15.3051,42.8160,3.5980,6.5891,727.1508,9.1484,17.0317,-0.1750,-0.0455,-0.0457,-0.1318,0.4912,-0.1244,-1.1935,23.5500,12.0750,11390454.5000
Rwanda,2015,3.0619,0.5235,6.5521,704.3700,6.2081,8.2073,47.9999,19.5863,19.7145,-15.3051,46.9416,3.5980,6.6296,757.2012,10.4114,17.1617,-0.1275,-0.0161,0.0254,-0.0992,0.5549,-0.0564,-1.1738,26.4750,13.3375,11654818.7500
Rwanda,2016,3.2172,0.5492,6.5924,729.5191,5.0301,7.1743,49.4849,20.4752,20.2880,-15.3051,51.0673,3.5980,6.6685,787.2515,11.6743,17.2917,-0.0801,0.0133,0.0965,-0.0665,0.6186,0.0116,-1.1540,29.4000,14.6000,11919183.0000
Rwanda,2017,2.9615,0.1695,6.6311,758.3010,8.1626,8.2795,53.6753,20.5944,19.7081,-9.4605,56.6439,4.1817,6.7233,831.5543,8.3284,17.1708,-0.0107,0.1785,0.1141,0.0783,0.6059,0.0797,-1.1209,34.1000,17.2000,12202060.0000
Rwanda,2018,3.7995,0.1864,6.6487,771.7735,-0.6033,-0.3112,55.7841,21.3999,21.7308,-10.1143,61.1515,4.3885,6.7582,861.0934,17.6565,16.9467,-0.0469,0.0796,0.1092,0.1018,0.5357,0.0340,-1.1415,38.0000,19.2000,12487996.0000
Rwanda,2019,2.5429,0.0525,6.6971,810.0514,2.4712,3.3479,57.9757,21.4605,21.3544,-11.8932,65.1411,4.3048,6.8017,899.3505,13.7174,16.5275,-0.0623,0.0929,0.0628,0.0570,0.5214,-0.0102,-1.0976,46.6000,21.3580,12776103.0000
Rwanda,2020,1.5000,0.0000,6.6576,778.7015,6.7118,9.8504,55.1880,25.0511,25.1477,-12.0648,82.4504,5.4467,6.8494,943.2780,9.0273,16.3450,-0.0242,0.2738,0.0758,0.0695,0.5278,-0.0004,-1.0918,45.2000,23.8000,13065837.0000
Rwanda,2021,2.1066,0.0000,6.7209,829.5448,2.9454,-0.3913,54.2938,25.3432,26.0617,-10.9153,85.8559,5.4732,6.8963,988.6248,12.8519,16.1758,0.0246,0.2273,0.1721,0.0720,0.5730,0.0611,-0.9579,48.7000,24.4416,13355260.0000
Rwanda,2022,2.2912,0.0000,6.8829,975.4693,15.8113,17.6892,61.1451,22.8466,25.5731,-9.3660,74.3314,3.9324,6.9376,1030.3083,0.4954,16.3850,0.0418,0.2321,0.1477,0.0828,0.5614,0.1629,-0.9360,50.6000,31.2252,13651030.0000
Senegal,2000,1.3577,0.3193,6.4023,603.2332,1.3087,0.7320,48.6801,14.5755,18.5017,-5.5408,61.6895,,6.5656,710.2080,2.2233,7.0492,-0.1272,-0.1660,0.0800,-0.5879,-0.0946,-0.1946,0.1998,37.7000,0.4040,9968260.0000
Senegal,2001,0.6928,0.0932,6.4571,637.2135,6.9949,2.9745,49.7206,11.2371,15.1480,-3.7751,57.5583,,6.5963,732.3977,2.2233,7.0492,-0.0530,-0.1059,0.0846,-0.4309,0.0767,-0.2329,0.2902,38.9000,0.9838,10212942.0000
Senegal,2002,1.1802,0.5488,6.5064,669.4304,1.9046,2.3373,53.1443,11.8954,15.9390,-4.5434,59.6555,,6.5421,693.7132,2.2233,7.0492,0.0212,-0.0458,0.0893,-0.2739,0.2479,-0.2712,0.3807,36.8000,1.0065,10466214.0000
Senegal,2003,0.9865,0.4168,6.7067,817.8880,-0.9229,-0.0520,50.8212,13.0372,20.2692,-4.9897,50.6997,,6.3629,579.8974,2.2233,7.0492,-0.1455,-0.3878,-0.0520,-0.2502,-0.1413,-0.3085,0.2667,41.9000,2.1014,10721176.0000
Senegal,2004,1.3653,0.7294,6.8223,918.1021,-0.1349,0.5148,53.6592,14.3644,22.2624,-5.0745,39.4451,,6.2678,527.3380,2.2233,7.0492,-0.0697,-0.3407,0.0202,0.0295,0.0232,-0.3235,0.1728,36.8000,4.3860,10975704.0000
Senegal,2005,1.5255,1.0500,6.8874,979.8461,4.7209,1.7113,54.9032,15.6269,22.2803,-6.1415,35.3572,,6.2677,527.2584,2.2233,7.0492,-0.1148,-0.2549,0.0098,-0.2040,-0.0354,-0.2605,0.0562,47.1000,4.7867,11235472.0000
Senegal,2006,2.4777,0.6773,6.9248,1017.2020,2.8855,2.1123,54.1362,15.7727,23.7554,-7.3687,16.6357,,6.2585,522.4256,1.7993,4.7367,-0.2552,-0.3653,-0.2213,-0.2643,-0.3731,-0.3686,0.0617,49.9000,5.6117,11500094.0000
Senegal,2007,2.5115,0.5600,7.0808,1188.9388,6.5887,5.8533,59.2713,16.1946,24.4766,-9.3791,18.5672,,6.1709,478.6337,-1.7235,4.7517,-0.3457,-0.4892,-0.2398,-0.2449,-0.5143,-0.4043,-0.1817,48.1000,6.8900,11770344.0000
Senegal,2008,2.7040,1.0874,7.2434,1398.7922,8.2165,7.3472,62.7618,18.8654,23.8672,-11.2221,16.9573,,6.1003,446.0000,-2.9870,4.9842,-0.2844,-0.2155,-0.2804,-0.1486,-0.5002,-0.3479,-0.2135,49.7000,7.1200,12048959.0000
Senegal,2009,2.6762,1.0985,7.2309,1382.2481,7.3089,6.5335,61.6801,19.9820,25.5560,-10.3417,22.5599,,6.1406,464.3257,-2.0763,5.0230,-0.2638,-0.2514,-0.2608,-0.1583,-0.4407,-0.3308,-0.1407,51.5500,9.4381,12422154.2500
Senegal,2010,2.6483,1.1095,7.2185,1365.7040,6.4013,5.7197,60.5984,21.0986,27.2448,-9.4612,28.1625,,6.1793,482.6514,-1.1656,5.0619,-0.2432,-0.2873,-0.2413,-0.1679,-0.3812,-0.3136,-0.0678,53.4000,11.7562,12795349.5000
Senegal,2011,2.6204,1.1205,7.2061,1349.1600,5.4937,4.9060,59.5167,22.2152,28.9336,-8.5808,33.7652,,6.2166,500.9771,-0.2550,5.1007,-0.2226,-0.3232,-0.2217,-0.1776,-0.3217,-0.2965,0.0050,55.2500,14.0743,13168544.7500
Senegal,2012,2.5926,1.1316,7.1937,1332.6159,4.5861,4.0922,58.4350,23.3318,30.6224,-7.7004,39.3678,,6.2525,519.3028,0.6557,5.1396,-0.2020,-0.3591,-0.2021,-0.1873,-0.2622,-0.2794,0.0779,57.1000,16.3924,13541740.0000
Senegal,2013,2.5647,1.1426,7.1812,1316.0718,3.6785,3.2785,57.3533,24.4485,32.3111,-6.8200,44.9704,,6.2872,537.6285,1.5663,5.1784,-0.1815,-0.3950,-0.1826,-0.1969,-0.2027,-0.2622,0.1507,58.9500,18.7105,13914935.2500
Senegal,2014,2.5368,1.1537,7.1688,1299.5277,2.7709,2.4648,56.2716,25.5651,33.9999,-5.9396,50.5731,,6.3207,555.9542,2.4770,5.2173,-0.1609,-0.4309,-0.1630,-0.2066,-0.1432,-0.2451,0.2235,60.8000,21.0286,14288130.5000
Senegal,2015,2.5090,1.1647,7.1564,1282.9836,1.8633,1.6510,55.1899,26.6817,35.6887,-5.0592,56.1757,,6.3531,574.2799,3.3876,5.2561,-0.1403,-0.4668,-0.1434,-0.2163,-0.0838,-0.2279,0.2964,62.6500,23.3467,14661325.7500
Senegal,2016,2.4811,1.1757,7.1440,1266.4396,0.9556,0.8373,54.1082,27.7983,37.3775,-4.1788,61.7783,,6.3845,592.6056,4.2983,5.2950,-0.1197,-0.5027,-0.1238,-0.2260,-0.0243,-0.2108,0.3692,64.5000,25.6648,15034521.0000
Senegal,2017,2.8019,0.3925,7.2129,1356.8052,0.5989,1.3182,57.7053,29.6648,37.7934,-7.2691,69.7335,,6.3642,580.6567,4.5140,5.1400,-0.0977,-0.3653,-0.1716,-0.0557,-0.1143,-0.1957,0.3166,61.7000,29.6431,15475002.0000
Senegal,2018,3.6677,0.2284,7.2811,1452.5561,-0.8396,0.4610,61.7898,29.5516,40.9628,-9.5829,88.9673,,6.3198,555.4465,4.5140,5.1400,-0.1060,-0.3295,-0.2246,-0.1074,-0.0474,-0.1476,0.2205,66.0000,35.3000,15914498.0000
Senegal,2019,4.5525,0.3036,7.2663,1431.1813,2.0858,1.7601,64.2363,29.5167,41.5089,-8.1095,91.3065,,6.3732,585.9110,4.5140,5.1400,-0.0427,-0.1343,-0.2152,0.0376,-0.0036,-0.1753,0.2348,70.4000,43.4000,16352922.0000
Senegal,2020,7.5240,0.4043,7.2869,1461.0872,1.6027,2.5431,60.0469,29.3068,45.2872,-10.8532,107.8560,,6.3554,575.5860,4.5140,5.1400,-0.0976,-0.0598,-0.3208,-0.1431,-0.0073,-0.2942,0.2394,64.3000,53.3088,16789219.0000
Senegal,2021,9.4043,0.1878,7.3766,1598.1068,1.4473,2.1803,69.3760,29.9016,48.3268,-12.0900,114.3834,,6.3181,554.5307,4.5140,5.1400,-0.1064,0.0246,-0.3986,-0.1798,0.0423,-0.3227,0.1957,68.0000,57.2554,17220867.0000
Senegal,2022,10.5411,0.2523,7.3614,1574.0281,9.3470,9.6968,79.5998,32.1820,51.7368,-19.9486,132.2979,,6.4358,623.7597,4.5140,5.1400,-0.0866,0.0398,-0.2688,-0.1576,-0.0132,-0.2965,0.1769,67.9000,59.2246,17651103.0000
South Africa,2000,0.6384,0.1827,8.0765,3217.8469,9.1822,5.3390,46.2207,117.0954,47.3644,-0.1256,17.9488,2.3839,1.9373,6.9398,4.8706,14.5000,0.4007,0.6459,0.1488,-0.2279,0.5503,0.5409,0.7462,72.4000,5.3486,47159719.0000
South Africa,2001,5.3683,-2.5952,7.9541,2847.1519,7.8005,5.7019,49.1709,121.0697,51.4196,0.2530,19.5001,2.4532,2.1528,8.6092,5.5383,13.7708,0.3759,0.6269,0.0881,-0.2413,0.4416,0.6374,0.7030,70.2000,6.3466,47566800.0000
South Africa,2002,1.1464,-0.3116,7.8966,2688.2368,12.5380,9.4947,53.4655,97.3174,52.1174,0.7819,27.7913,2.5017,2.3552,10.5407,2.8542,15.7500,0.3512,0.6078,0.0274,-0.2548,0.3329,0.7338,0.6598,76.7000,6.7103,48019415.0000
South Africa,2003,0.3975,0.2805,8.3095,4062.2176,6.3958,5.6794,45.7239,102.7677,53.9337,-0.7824,20.8479,1.9276,2.0235,7.5647,8.0478,14.9583,0.3533,0.5996,0.0376,-0.3128,0.2755,0.8196,0.7002,78.8000,7.0077,48500348.0000
South Africa,2004,0.2742,0.5103,8.5605,5221.4633,6.0422,-0.6920,45.6436,112.8209,55.0433,-2.5073,17.5007,2.6894,1.8656,6.4597,4.9504,11.2917,0.3730,0.5591,0.0045,-0.1317,0.3978,0.6925,0.7157,80.6000,8.4251,48991421.0000
South Africa,2005,2.2578,0.3148,8.6720,5836.8766,5.5970,2.0629,47.4278,122.2832,59.7609,-2.7748,15.8827,3.1611,1.8499,6.3593,4.7615,10.6250,0.3735,0.5671,-0.0120,-0.1621,0.4839,0.7151,0.6490,80.8000,7.4885,49490033.0000
South Africa,2006,0.2051,1.9512,8.7123,6077.3829,6.0646,3.2439,53.7681,139.0074,65.4243,-4.0001,19.3982,3.2373,1.9127,6.7715,4.8103,11.1667,0.3884,0.3251,0.1813,0.0470,0.3783,0.7470,0.6516,80.7000,7.6071,49998277.0000
South Africa,2007,1.9776,0.8953,8.7936,6591.8554,8.2458,6.1778,57.1251,142.4220,71.0937,-4.8619,22.5209,3.4640,1.9524,7.0454,4.5460,13.1667,0.3119,0.2834,0.0003,0.2153,0.1977,0.5957,0.5788,82.0000,8.0654,50528584.0000
South Africa,2008,3.1269,-0.6705,8.7298,6184.7547,7.8503,9.9100,65.9745,125.9559,73.2952,-5.1862,24.1808,3.3281,2.1116,8.2612,6.7452,15.1250,0.2956,0.3322,0.0054,0.0495,0.1538,0.6570,0.5756,81.9000,8.4300,51114599.0000
South Africa,2009,2.8216,-0.4132,8.7186,6118.0611,7.7381,9.4966,64.7104,125.7565,72.4223,-4.8671,26.8694,3.5917,2.2047,9.0673,6.3118,14.5417,0.2749,0.3033,0.0102,0.0247,0.1367,0.5898,0.5847,82.1500,14.1262,51882718.0000
South Africa,2010,2.5163,-0.1559,8.7073,6051.3675,7.6258,9.0832,63.4462,125.5570,71.5494,-4.5480,29.5581,3.8553,2.2898,9.8733,5.8784,13.9583,0.2542,0.2745,0.0150,-0.0001,0.1196,0.5227,0.5938,82.4000,19.8225,52650837.0000
South Africa,2011,2.2110,0.1013,8.6960,5984.6739,7.5135,8.6698,62.1820,125.3576,70.6765,-4.2290,32.2468,4.1189,2.3683,10.6794,5.4451,13.3750,0.2336,0.2456,0.0197,-0.0250,0.1025,0.4555,0.6029,82.6500,25.5188,53418956.0000
South Africa,2012,1.9057,0.3586,8.6847,5917.9803,7.4013,8.2564,60.9179,125.1582,69.8036,-3.9099,34.9355,4.3825,2.4411,11.4854,5.0117,12.7917,0.2129,0.2168,0.0245,-0.0498,0.0854,0.3884,0.6120,82.9000,31.2150,54187075.0000
South Africa,2013,1.6005,0.6159,8.6735,5851.2867,7.2890,7.8431,59.6537,124.9588,68.9307,-3.5908,37.6242,4.6462,2.5089,12.2915,4.5783,12.2083,0.1922,0.1879,0.0293,-0.0746,0.0683,0.3212,0.6211,83.1500,36.9112,54955194.0000
South Africa,2014,1.2952,0.8732,8.6622,5784.5931,7.1767,7.4297,58.3896,124.7593,68.0578,-3.2718,40.3129,4.9098,2.5724,13.0975,4.1450,11.6250,0.1715,0.1591,0.0340,-0.0994,0.0512,0.2541,0.6302,83.4000,42.6075,55723313.0000
South Africa,2015,0.9899,1.1305,8.6509,5717.8995,7.0644,7.0163,57.1254,124.5599,67.1849,-2.9527,43.0015,5.1734,2.6321,13.9036,3.7116,11.0417,0.1508,0.1302,0.0388,-0.1243,0.0341,0.1869,0.6392,83.6500,48.3038,56491432.0000
South Africa,2016,0.6846,1.3877,8.6396,5651.2059,6.9522,6.6029,55.8613,124.3605,66.3120,-2.6336,45.6902,5.4370,2.6885,14.7096,3.2783,10.4583,0.1302,0.1014,0.0436,-0.1491,0.0170,0.1198,0.6483,83.9000,54.0000,57259551.0000
South Africa,2017,0.5397,1.9529,8.7976,6618.3351,5.4733,5.1862,53.5359,127.0303,66.1448,-2.3744,47.1927,5.2255,2.5896,13.3238,4.6473,10.3750,0.0452,0.0708,-0.1562,-0.2848,-0.1278,0.1389,0.6303,84.4000,56.1674,57635162.0000
South Africa,2018,1.3743,0.9937,8.8413,6914.1780,3.9933,4.5099,54.4855,118.3809,66.1369,-3.0005,45.7413,4.8125,2.5828,13.2339,5.8562,10.0833,0.0173,0.1036,-0.2218,-0.2375,-0.1368,-0.0408,0.6372,84.7000,62.4000,58613001.0000
South Africa,2019,1.3141,0.8068,8.7847,6533.7112,4.6135,4.1029,53.8980,117.1856,66.9092,-2.6200,50.2481,5.4069,2.6706,14.4484,5.2684,10.1250,0.0463,0.1280,-0.1883,-0.2832,-0.0313,0.0085,0.6439,85.0000,69.6969,59587885.0000
South Africa,2020,0.9331,-0.5728,8.6271,5580.6038,5.3914,3.2324,50.7597,109.0547,74.0388,2.0035,52.7841,7.1235,2.8009,16.4591,2.1984,7.7083,0.0335,0.0465,-0.2440,-0.2529,-0.0595,0.0205,0.6903,90.0000,72.1128,60562381.0000
South Africa,2021,9.6810,0.0242,8.8289,6828.7562,6.4084,4.6187,56.1647,93.1964,70.1448,3.7724,41.0419,5.5629,2.6932,14.7787,0.5951,7.0417,-0.0163,-0.0701,0.0650,-0.7510,-0.0342,-0.0907,0.7833,89.3000,74.9686,61502603.0000
South Africa,2022,2.2667,0.5826,8.7848,6534.2487,5.2410,7.0399,64.9471,91.5697,70.9485,-0.2962,43.0995,4.9139,2.7946,16.3559,3.3739,8.7917,-0.0903,-0.1090,0.0408,-0.6814,-0.3301,-0.1851,0.7233,86.5000,75.4556,62378410.0000
Sudan,2000,3.1997,0.1585,5.8920,362.1169,9.8531,7.1213,29.4042,2.2681,10.9997,-4.2236,138.2859,0.6377,0.9444,2.5712,,,-1.4960,-0.9436,-1.6316,-2.2442,-1.0189,-1.3854,-1.7522,23.0000,0.0258,27816745.0000
Sudan,2001,3.6522,0.1585,6.1121,451.2933,21.1340,1.9353,20.2933,2.4874,10.6166,-3.3207,99.3410,0.2272,0.9505,2.5870,,,-1.4234,-1.0108,-1.4760,-2.0453,-1.0274,-1.3333,-1.6478,29.4000,0.1402,28516770.0000
Sudan,2002,3.9322,0.1585,6.2271,506.2626,10.8012,22.2247,25.6256,3.7362,11.7895,-5.3678,93.0824,0.7966,0.9681,2.6331,,,-1.3509,-1.0780,-1.3204,-1.8464,-1.0358,-1.2812,-1.5435,29.7000,0.4395,29228727.0000
Sudan,2003,6.3178,0.1585,6.3636,580.3203,9.7999,6.4894,26.4402,5.0173,12.9467,-4.3951,84.6877,1.4964,0.9593,2.6098,,,-1.5000,-1.2207,-1.5570,-1.9771,-1.1701,-1.4180,-1.6572,29.9000,0.5385,29896035.0000
Sudan,2004,5.6709,0.1585,6.5584,705.1133,17.2740,9.6575,30.4323,6.1285,13.6672,-3.0707,72.0809,2.7753,0.9474,2.5791,,,-1.3915,-1.1569,-1.5316,-1.5490,-1.2469,-1.1976,-1.6666,30.2000,0.7916,30556637.0000
Sudan,2005,4.4388,0.1585,6.8085,905.5436,18.0544,8.5059,35.8716,7.8136,15.7165,-7.0283,52.2238,2.5198,0.8904,2.4361,,,-1.5869,-1.4069,-1.6500,-1.9733,-1.3876,-1.3849,-1.7188,30.5000,1.2920,31262444.0000
Sudan,2006,4.0691,0.1585,7.0322,1132.4746,7.6523,7.1991,36.2026,11.0481,18.1155,-14.3511,42.9579,1.4496,0.7754,2.1715,,,-1.4691,-1.1641,-1.3761,-2.1391,-1.1913,-1.2047,-1.7393,30.8000,4.9760,31992435.0000
Sudan,2007,2.5309,0.1585,7.2754,1444.3722,15.3066,14.7543,34.4033,9.8129,16.4585,-6.0517,34.9846,1.1852,0.7012,2.0161,,,-1.5358,-1.1322,-1.4249,-2.3627,-1.3298,-1.3159,-1.6492,31.1000,8.6600,32764135.0000
Sudan,2008,2.5498,0.1585,7.3314,1527.5824,8.8910,14.2971,36.7411,9.3798,16.9333,-5.5433,33.2964,1.0246,0.7372,2.0902,,,-1.6205,-1.2821,-1.4450,-2.4853,-1.4275,-1.4415,-1.6416,20.0000,9.2644,33623980.0000
Sudan,2009,2.5430,0.1585,7.2826,1465.7866,10.3653,14.7288,34.0587,9.2348,17.1720,-6.0858,35.5278,0.9223,0.9576,2.6054,,,-1.6274,-1.3168,-1.4246,-2.4661,-1.4442,-1.4471,-1.6657,23.8125,9.8689,34578469.0000
Sudan,2010,2.5362,0.1585,7.2337,1403.9908,11.8397,15.1604,31.3762,9.0898,17.4106,-6.6283,37.7591,0.8201,1.1380,3.1206,,,-1.6343,-1.3515,-1.4042,-2.4468,-1.4609,-1.4527,-1.6898,27.6250,10.4733,35532958.0000
Sudan,2011,2.5294,0.1585,7.1848,1342.1950,13.3140,15.5920,28.6938,8.9448,17.6493,-7.1708,39.9905,0.7178,1.2908,3.6357,,,-1.6412,-1.3862,-1.3837,-2.4275,-1.4776,-1.4583,-1.7139,31.4375,11.0778,36487447.0000
